식당(ID),식당명,도로명주소,지번주소,식당위도,식당경도,식당대표전화번호,영업신고증업태명,영업인허가명,음식점소개내용,식당상태
117385,향온,강원도 원주시 신림면 제원로 1431,강원도 원주시 신림면 신림리 690-12,37.2285777,128.0820501,033-762-0525,한식,일반음식점,"강원도 원주시에서 어디를 갈지 고민이라면! ""향온""에 가보시는 건 어떨까요? 다국어 메뉴판이 있는 매장입니다.",운영중
117364,짱돈까스,강원도 원주시 중앙시장길 11 (자유시장 30부럭 1호),강원도 원주시 중앙동 57,37.350809,127.9487726,033-745-9800,한식,일반음식점,"강원도 원주시에서 맛집을 찾으신다면 ""짱""을 추천합니다. 레드테이블에서 온라인 예약이 가능합니다! 남녀 화장실이 구분되어 있는 매장입니다. 배달 가능한 매장입니다. 주차공간, 다국어 메뉴판, 그리고 무선 인터넷이 있는 매장입니다.",운영중
117391,미가참치단계점,강원도 원주시 금불2길 8,강원도 원주시 단계동 833-12,37.3485523,127.9308633,033-742-1411,일식,일반음식점,"강원도 원주시에 가신다면 ""미가참치(단계점)""에 방문해보세요~ 레드테이블에서 온라인 예약이 가능합니다! 배달 가능한 매장입니다. 다국어 메뉴판이 있는 매장입니다.",운영중
117393,부산광안리횟집,강원도 원주시 장미공원길 71-5,강원도 원주시 단계동 867-6,37.3458766,127.9296155,033-735-5141,회집,일반음식점,"강원도 원주시에 가신다면 ""부산광안리횟집""에 방문해보세요~ 다국어 메뉴판이 있는 매장입니다.",운영중
117395,일호감자탕 단계점,강원도 원주시 장미공원길 50,강원도 원주시 단계동 857-6,37.3475488,127.9298534,033-748-2466,한식,일반음식점,"강원도 원주시에서 식당을 찾으신다면? ""일호감자탕(단계점)""을 방문해보세요! 다국어 메뉴판이 있는 매장입니다.",운영중
117396,칠칠켄터키 원주단계점,강원도 원주시 천사로 64,강원도 원주시 단계동 842,37.3473506,127.9322308,033-733-1977,한식,일반음식점,"강원도 원주시에 가신다면 ""칠칠켄터키(원주단계점)""에 방문해보세요~ 다국어 메뉴판이 있는 매장입니다.",운영중
117398,세홍야식,강원도 원주시 치악로1604번길 4 1층,강원도 원주시 단구동 148-35,37.3263811,127.9613936,033-766-8954,한식,일반음식점,"강원도 원주시에서 가 볼 만한 식당을 찾으신다면? ""세홍야식""을 추천합니다! 레드테이블에서 온라인 예약이 가능합니다! 배달 가능한 매장입니다. 다국어 메뉴판이 있는 매장입니다.",운영중
117401,소고집,강원도 원주시 삼광2길 11-4 1층 소고집,강원도 원주시 봉산동 1195-6,37.3424966,127.9654821,033-747-6767,한식,일반음식점,"무엇을 먹을지 고민되신다고요? 강원도 원주시에 계시다면 ""소고집""을 추천합니다! 네이버 온라인 예약이 가능합니다! 주차공간, 다국어 메뉴판, 그리고 무선 인터넷이 있는 매장입니다.",운영중
117402,중화요리 차이나,강원도 원주시 섬밭들1길 30-1,강원도 원주시 무실동 1669-12,37.3327676,127.9231102,050-7461-0218,중국식,일반음식점,"강원도 원주시에서 맛집을 찾으신다면 ""차이나""를 추천합니다. 다국어 메뉴판이 있는 매장입니다.",운영중
117392,천진함흥냉면,강원도 원주시 원문로 126,강원도 원주시 단계동 111-39,37.35625,127.9338639,033-744-7070,한식,일반음식점,"무엇을 먹을지 고민되신다고요? 강원도 원주시에 계시다면 ""천진함흥냉면""을 추천합니다! 위생 수준이 우수하고 친절한 서비스로 지방자치단체의 선정을 받은 모범음식점입니다. 지방자치단체 인증을 받은 농림축산식품부 제공 안심식당입니다. 레드테이블에서 온라인 예약이 가능합니다! 주차공간, 다국어 메뉴판이 있는 매장입니다.",운영중
117358,대학원,강원도 원주시 흥업면 사제로 87-1,강원도 원주시 흥업면 흥업리 1750-4,37.305336,127.9105986,033-766-4645,중국식,일반음식점,"강원도 원주시에서 식당을 찾으신다면? ""대학원""을 방문해보세요! 다국어 메뉴판이 있는 매장입니다.",운영중
117353,반올림피자샵 원주점,강원도 원주시 금불4길 3,강원도 원주시 단계동 827-8,37.3478198,127.9333906,050-7461-0223,한식,일반음식점,"강원도 원주시에서 식당을 찾으신다면? ""반올림피자샵(원주점)""을 방문해보세요! 배달 가능한 매장입니다. 다국어 메뉴판이 있는 매장입니다.",운영중
116886,달,강원도 원주시 현충로 300 카페 달,강원도 원주시 태장동 1287-3,37.3800727,127.9486408,,카페,,"""달""을 강원도 원주시의 가 볼 만한 식당으로 추천합니다!",운영중
103172,골목닭갈비,강원도 원주시 남원로527번길 82-2,강원도 원주시 명륜동 394,37.3349718,127.9421654,033-764-6229,한식,일반음식점,"강원도 원주시에서 맛집을 찾으신다면, ""골목 닭갈비""를 꼭 방문해보세요. 2013년 08월 29일 KBS2 생생정보통 711회에 방영된 유명 매장이랍니다! 다국어 메뉴판이 있는 매장입니다.",운영중
103177,장안집곱창,강원도 원주시 금불1길 70,강원도 원주시 단계동 818-13,37.3493034,127.9295776,033-744-9454,한식,일반음식점,"강원도 원주시에서 가 볼 만한 식당을 찾으신다면? ""장안집(본점)""을 추천합니다! 다국어 메뉴판이 있는 매장입니다.",운영중
103179,만나찌개랑고기랑,강원도 원주시 문막읍 건등로 10-5,강원도 원주시 문막읍 건등리 1710-2,37.3116742,127.8186183,033-746-8520,한식,일반음식점,"""만나찌개랑고기랑""을 강원도 원주시의 가 볼 만한 식당으로 추천합니다! 레드테이블에서 온라인 예약이 가능합니다! 배달 가능한 매장입니다. 다국어 메뉴판이 있는 매장입니다.",운영중
103180,통영고등어회,강원도 원주시 삼광2길 11-32,강원도 원주시 봉산동 1190-7,37.342483,127.9643423,033-732-7888,한식,일반음식점,"""통영고등어회""는 강원도 원주시에 있습니다. 배달 가능한 매장입니다. 다국어 메뉴판이 있는 매장입니다.",운영중
103183,다산식당,강원도 원주시 중앙로 82-1,강원도 원주시 중앙동 139-1,37.348677,127.9518864,033-762-8286,한식,일반음식점,"강원도 원주시에서 가 볼 만한 식당을 찾으신다면? ""다산식당""을 추천합니다! 레드테이블에서 온라인 예약이 가능합니다! 다국어 메뉴판이 있는 매장입니다.",운영중
103185,피자알볼로 원주1호점,강원도 원주시 남부시장길 1층,강원도 원주시 명륜동 6-5,37.3438535,127.9543719,033-765-8495,호프/통닭,일반음식점,"강원도 원주시에서 어디를 갈지 고민이라면! ""피자알볼로(원주1호점)""에 가보시는 건 어떨까요? 배달 가능한 매장입니다. 다국어 메뉴판이 있는 매장입니다.",운영중
103191,효춘천닭갈비태장점,강원도 원주시 흥양로51번길 9,강원도 원주시 태장동 1373-4,37.384571,127.9529001,033-744-0048,한식,일반음식점,"강원도 원주시에서 식당을 찾으신다면? ""효춘천닭갈비(태장점)""를 방문해보세요! 다국어 메뉴판이 있는 매장입니다.",운영중
103208,뚜레쥬르 원주중앙점,강원도 원주시 원일로 114,강원도 원주시 중앙동 60-13,37.3499886,127.9487173,033-746-7777,제과점영업,제과점영업,"강원도 원주시에서 가 볼 만한 식당을 찾으신다면? ""뚜레쥬르(원주중앙점)""를 추천합니다! 레드테이블에서 온라인 예약이 가능합니다! 배달 가능한 매장입니다. 다국어 메뉴판이 있는 매장입니다.",운영중
103210,뚜레쥬르 원주상지대점,강원도 원주시 우산로 71,강원도 원주시 우산동 120-23,37.369956,127.9367278,033-732-5100,제과점영업,제과점영업,"강원도 원주시에 가신다면 ""뚜레쥬르(원주상지대점)""에 방문해보세요~ 레드테이블에서 온라인 예약이 가능합니다! 배달 가능한 매장입니다. 다국어 메뉴판이 있는 매장입니다.",운영중
862261,카페 레브,강원도 원주시 우산초교길 57 1층,강원도 원주시 우산동 235-11,37.3677506,127.9356908,070-4128-2850,카페,,"강원도 원주시에 가신다면 ""카페 레브""에 방문해보세요~",운영중
110604,참숯생뒷고기,강원도 원주시 치악로1534번길 3,강원도 원주시 단구동 1472-4,37.3213959,127.9651634,033-764-9992,육류,,"""참숯생뒷고기""는 강원도 원주시에 있습니다.",운영중
862214,팔도포차,강원도 원주시 모란1길 75 2층,강원도 원주시 우산동 177-1,37.3617248,127.932575,033-744-7792,포장마차,,"""팔도포차""를 강원도 원주시의 가 볼 만한 식당으로 추천합니다!",운영중
862186,에루화,강원도 원주시 천매봉길 46-2,강원도 원주시 단구동 1546-8,37.3228774,127.9420887,,음식점,,"강원도 원주시에서 맛집을 찾으신다면 ""에루화""를 추천합니다.",운영중
862145,명동칼국수 문막휴게소 강릉방향,강원도 원주시 원문로 1234,강원도 원주시 문막읍 동화리 114,37.3352227,127.8582052,033-731-8481,칼국수,,"강원도 원주시에 가신다면 ""명동칼국수 문막휴게소 강릉방향""에 방문해보세요~",운영중
862140,우동 문막휴게소 강릉방향,강원도 원주시 문막읍 원문로 1234,강원도 원주시 문막읍 동화리 114,37.3352227,127.8582052,033-731-8481,,,"무엇을 먹을지 고민되신다고요? 강원도 원주시에 계시다면 ""우동 문막휴게소 강릉방향""을 추천합니다!",운영중
117405,밥사랑,강원도 원주시 황소마을길 18,강원도 원주시 명륜동 817-1,37.3305836,127.9443636,033-761-1103,한식,일반음식점,"강원도 원주시에서 맛집을 찾으신다면 ""밥사랑""을 추천합니다. 다국어 메뉴판이 있는 매장입니다.",운영중
132985,빅타임,강원도 원주시 포란재로 28,강원도 원주시 태장동 578-1,37.3746311,127.9546805,033-744-8292,맥주,,"""빅타임""을 강원도 원주시의 가 볼 만한 식당으로 추천합니다!",운영중
117406,문막막국수,강원도 원주시 문막읍 문막시장3길 54-1,강원도 원주시 문막읍 문막리 298-3,37.3077531,127.8183177,033-734-9782,한식,일반음식점,"무엇을 먹을지 고민되신다고요? 강원도 원주시에 계시다면 ""문막막국수""를 추천합니다! 레드테이블에서 온라인 예약이 가능합니다! 주차공간, 다국어 메뉴판이 있는 매장입니다.",운영중
117411,원주남원추어탕,강원도 원주시 치악로 1626-11 1층,강원도 원주시 단구동 185-27,37.3289207,127.9612397,033-763-1818,한식,일반음식점,"강원도 원주시에서 식당을 찾으신다면? ""원조남원추어탕""을 방문해보세요! 위생 수준이 우수하고 친절한 서비스로 지방자치단체의 선정을 받은 모범음식점입니다. 지방자치단체 인증을 받은 농림축산식품부 제공 안심식당입니다. 레드테이블에서 온라인 예약이 가능합니다! 남녀 화장실이 구분되어 있는 매장입니다. 배달 가능한 매장입니다. 주차공간, 다국어 메뉴판, 그리고 무선 인터넷이 있는 매장입니다.",운영중
856606,딸부자꼬마김밥 관설점,강원도 원주시 치악고교길 36,강원도 원주시 관설동 1787-3,37.3153289,127.9608216,033-764-7974,김밥(도시락),일반음식점,"""딸부자꼬마김밥(관설점)""을 강원도 원주시의 가 볼 만한 식당으로 추천합니다! 배달 가능한 매장입니다. 다국어 메뉴판이 있는 매장입니다.",운영중
856075,커피라구,강원도 원주시 양지로 68-1 1층108호 커피라구,강원도 원주시 반곡동 1899-7,37.3268007,127.9856411,033-735-2233,커피숍,휴게음식점,"강원도 원주시에서 어디를 갈지 고민이라면! ""커피라구""에 가보시는 건 어떨까요? 레드테이블에서 온라인 예약이 가능합니다! 배달 가능한 매장입니다. 다국어 메뉴판이 있는 매장입니다.",운영중
121365,행복한 떡볶이,강원도 원주시 현충로58번길 23,강원도 원주시 태장동 2716,37.3640515,127.96127,033-900-7288,분식,,"강원도 원주시에 가신다면 ""행복한 떡볶이""에 방문해보세요~",운영중
854423,포베이 기업점,강원도 원주시 지정면 신지정로 172,강원도 원주시 지정면 가곡리 1349-2,37.3744349,127.8776795,033-900-1288,"외국음식전문점(인도,태국등)",일반음식점,"무엇을 먹을지 고민되신다고요? 강원도 원주시에 계시다면 ""포베이(원주기업도시점)""를 추천합니다! 레드테이블에서 온라인 예약이 가능합니다! 남녀 화장실이 구분되어 있는 매장입니다. 배달 가능한 매장입니다. 주차공간, 다국어 메뉴판, 그리고 무선 인터넷이 있는 매장입니다.",운영중
851165,도야지상회,강원도 원주시 봄마중길 41,강원도 원주시 반곡동 1874-1,37.3255508,127.9807445,033-742-1110,한식,일반음식점,"""도야지상회""를 강원도 원주시의 가 볼 만한 식당으로 추천합니다! 지방자치단체 인증을 받은 농림축산식품부 제공 안심식당입니다. 레드테이블에서 온라인 예약이 가능합니다! 배달 가능한 매장입니다. 주차공간, 다국어 메뉴판, 그리고 무선 인터넷이 있는 매장입니다.",운영중
849880,아메르,강원도 원주시 시청로 94 보네르 빌딩,강원도 원주시 무실동 1642-1,37.3358939,127.9282168,033-742-1601,제과점영업,제과점영업,"강원도 원주시에서 가 볼 만한 식당을 찾으신다면? ""아메르""를 추천합니다! 다국어 메뉴판이 있는 매장입니다.",운영중
859715,엄마밥,강원도 원주시 개운4길 45-5,강원도 원주시 개운동 203-14,37.3391366,127.9611154,033-765-4229,한식,일반음식점,"강원도 원주시에서 어디를 갈지 고민이라면! ""엄마밥""에 가보시는 건 어떨까요? 배달 가능한 매장입니다. 다국어 메뉴판이 있는 매장입니다.",운영중
847557,복도참치,강원도 원주시 봄마중길 12-1,강원도 원주시 반곡동 1866-3,37.3263397,127.9794862,,일식,일반음식점,"강원도 원주시에서 가 볼 만한 식당을 찾으신다면? ""복도참치""를 추천합니다! 레드테이블과 네이버에서 온라인 예약이 가능합니다! 배달 가능한 매장입니다. 키오스크, 다국어 메뉴판이 있는 매장입니다.",운영중
126744,또래오래 일산학성점,강원도 원주시 중앙로 85 1층,강원도 원주시 중앙동 120 1층,37.3486171,127.9513073,033-742-9282,치킨,,"""또래오래 일산학성점""은 강원도 원주시에 있습니다.",운영중
126940,장인족발 원주본점,강원도 원주시 만대로 177,강원도 원주시 무실동 1659-10,37.3332309,127.9237584,033-744-6760,음식점,,"무엇을 먹을지 고민되신다고요? 강원도 원주시에 계시다면 ""장인족발 원주본점""을 추천합니다!",운영중
845021,굽네치킨 원주무실점,강원도 원주시 만대로 150,강원도 원주시 무실동 1661-2,37.3392579,127.9257816,033-743-9294,호프/통닭,일반음식점,"강원도 원주시에서 어디를 갈지 고민이라면! ""굽네치킨(원주무실점)""에 가보시는 건 어떨까요? 네이버 온라인 예약이 가능합니다! 다국어 메뉴판이 있는 매장입니다.",운영중
841805,밤나무집,강원도 원주시 소초면 구룡사로 261,강원도 원주시 소초면 학곡리 877-1,37.4175119,128.0517931,033-732-8560,한식,일반음식점,"강원도 원주시에서 식당을 찾으신다면? ""치악산밤나무집""을 방문해보세요! 남녀 화장실이 구분되어 있는 매장입니다. 주차공간, 다국어 메뉴판이 있는 매장입니다.",운영중
839707,규짱카츠,강원도 원주시 봄마중길 1 101호,강원도 원주시 반곡동 1872-6,37.3257365,127.9804656,0507-1310-6390,기타,일반음식점,"""규짱카츠""는 강원도 원주시에 있습니다. 레드테이블에서 온라인 예약이 가능합니다! 배달 가능한 매장입니다. 다국어 메뉴판이 있는 매장입니다.",운영중
131103,한방서원갈비,강원도 원주시 시청로 160-1 한방서원갈비,강원도 원주시 무실동 1822-1,37.3318195,127.9335794,033-764-0505,육류,,"강원도 원주시에서 어디를 갈지 고민이라면! ""한방서원갈비""에 가보시는 건 어떨까요?",운영중
845518,원주식당,강원도 원주시 섬밭들1길 30-3,강원도 원주시 무실동 1669-11,37.3326654,127.9230093,033-748-9999,한식,일반음식점,"강원도 원주시에서 어디를 갈지 고민이라면! ""원주식당""에 가보시는 건 어떨까요? 레드테이블에서 온라인 예약이 가능합니다! 다국어 메뉴판이 있는 매장입니다.",운영중
862136,찌개공방,"강원도 원주시 금불3길 17-7, 1층",강원도 원주시 단계동 832,37.3489018,127.9312153,050-6804-7050,"찌개,전골",,"강원도 원주시에 가신다면 ""찌개공방""에 방문해보세요~",운영중
117441,국수가,강원도 원주시 평원초교길 28-3,강원도 원주시 단계동 812-12,37.3502168,127.9323358,033-744-3889,한식,일반음식점,"강원도 원주시에서 맛집을 찾으신다면 ""국수가""를 추천합니다. 다국어 메뉴판이 있는 매장입니다.",운영중
117440,양반네,강원도 원주시 장미공원길 47-12,강원도 원주시 단계동 863-2,37.3464217,127.9297124,033-744-4555,한식,일반음식점,"어디 가야 할지 고민이시라고요? 그럼 강원도 원주시 맛집, ""양반네""를 추천합니다! 위생 수준이 우수하고 친절한 서비스로 지방자치단체의 선정을 받은 모범음식점입니다. 지방자치단체 인증을 받은 농림축산식품부 제공 안심식당입니다. 레드테이블에서 온라인 예약이 가능합니다! 다국어 메뉴판이 있는 매장입니다.",운영중
117412,추억의연탄불고기,강원도 원주시 흥업면 매남동길 1,강원도 원주시 흥업면 매지리 1238-19,37.2754314,127.9071431,033-742-5878,한식,일반음식점,"""추억의연탄불고기""는 강원도 원주시에 있습니다. 배달 가능한 매장입니다. 다국어 메뉴판이 있는 매장입니다.",운영중
117413,구이마당,강원도 원주시 남원로527번길 64,강원도 원주시 명륜동 401,37.3343843,127.9425991,033-764-8784,한식,일반음식점,"""구이마당""을 강원도 원주시의 가 볼 만한 식당으로 추천합니다! 다국어 메뉴판이 있는 매장입니다.",운영중
117415,삼정숯불구이,강원도 원주시 천매봉길 131,강원도 원주시 단구동 1523-13,37.326872,127.9439171,033-764-6660,한식,일반음식점,"어디 가야 할지 고민이시라고요? 그럼 강원도 원주시 맛집, ""삼정숯불구이""를 추천합니다! 지방자치단체 인증을 받은 농림축산식품부 제공 안심식당입니다. 레드테이블에서 온라인 예약이 가능합니다! 다국어 메뉴판이 있는 매장입니다.",운영중
117416,가마솥손두부,강원도 원주시 남원로469번길 17,강원도 원주시 명륜동 834-6,37.3278385,127.9418409,033-763-8205,한식,일반음식점,"무엇을 먹을지 고민되신다고요? 강원도 원주시에 계시다면 ""가마솥손두부""를 추천합니다! 다국어 메뉴판이 있는 매장입니다.",운영중
117419,둥지본가,강원도 원주시 판부면 영원산성길 31,강원도 원주시 판부면 금대리 701-2,37.2750288,128.0124856,033-762-8988,한식,일반음식점,"강원도 원주시에 가신다면 ""둥지본가""에 방문해보세요~ 주차공간, 다국어 메뉴판이 있는 매장입니다.",운영중
117420,아다미 단계점,강원도 원주시 서원대로 176,강원도 원주시 단계동 882-1,37.3438517,127.9309751,033-742-7480,한식,일반음식점,"강원도 원주시에 가신다면 ""아다미(단계점)""에 방문해보세요~ 위생 수준이 우수하고 친절한 서비스로 지방자치단체의 선정을 받은 모범음식점입니다. 지방자치단체 인증을 받은 농림축산식품부 제공 안심식당입니다. 레드테이블에서 온라인 예약이 가능합니다! 다국어 메뉴판이 있는 매장입니다.",운영중
117421,나우구이집,강원도 원주시 북원로2507번길 21,강원도 원주시 우산동 230-24,37.3683792,127.9388523,033-745-1887,한식,일반음식점,"강원도 원주시에서 맛집을 찾으신다면 ""나우구이집""을 추천합니다. 레드테이블에서 온라인 예약이 가능합니다! 다국어 메뉴판이 있는 매장입니다.",운영중
117424,전천래오리닭곰탕,강원도 원주시 금불4길 12,강원도 원주시 단계동 826-6,37.3483582,127.9335524,033-745-5279,한식,일반음식점,"강원도 원주시에서 어디를 갈지 고민이라면! ""전천래오리닭""에 가보시는 건 어떨까요? 배달 가능한 매장입니다. 다국어 메뉴판이 있는 매장입니다.",운영중
117426,해운대일식 횟집,강원도 원주시 천사로 56,강원도 원주시 단계동 855,37.3474938,127.9315832,033-746-0456,일식,일반음식점,"""해운대""는 강원도 원주시에 있습니다. 위생 수준이 우수하고 친절한 서비스로 지방자치단체의 선정을 받은 모범음식점입니다. 레드테이블에서 온라인 예약이 가능합니다! 배달 가능한 매장입니다. 다국어 메뉴판이 있는 매장입니다.",운영중
117430,대복추어탕,강원도 원주시 치악로 1534,강원도 원주시 단구동 1468-6,37.321125,127.9647987,033-764-0044,한식,일반음식점,"강원도 원주시에서 식당을 찾으신다면? ""대복추어탕""을 방문해보세요! 다국어 메뉴판이 있는 매장입니다.",운영중
117431,초원칼국수,강원도 원주시 봉산로 45,강원도 원주시 봉산동 982-5,37.3467598,127.9605473,033-742-4337,한식,일반음식점,"강원도 원주시에 가신다면 ""초원칼국수""에 방문해보세요~ 다국어 메뉴판이 있는 매장입니다.",운영중
117432,흥업둥지,강원도 원주시 흥업면 한라대길 5,강원도 원주시 흥업면 흥업리 1749,37.3047435,127.9109927,033-766-8584,한식,일반음식점,"강원도 원주시에서 어디를 갈지 고민이라면! ""흥업둥지""에 가보시는 건 어떨까요? 다국어 메뉴판이 있는 매장입니다.",운영중
117434,강림통나무집,강원도 원주시 삼광2길 11-9,강원도 원주시 봉산동 1193-2,37.3425686,127.965288,033-747-9960,한식,일반음식점,"강원도 원주시에서 식당을 찾으신다면? ""강림통나무집""을 방문해보세요! 레드테이블에서 온라인 예약이 가능합니다! 다국어 메뉴판이 있는 매장입니다.",운영중
117437,기와집,강원도 원주시 흥업면 북원로 1507-12,강원도 원주시 흥업면 매지리 418,37.2856831,127.9123902,033-766-2005,한식,일반음식점,"강원도 원주시에서 가 볼 만한 식당을 찾으신다면? ""기와집""을 추천합니다! 다국어 메뉴판이 있는 매장입니다.",운영중
117438,곱창에 소주한잔,강원도 원주시 치악로 1512,강원도 원주시 단구동 1477-14,37.3196254,127.9665922,033-735-8650,한식,일반음식점,"무엇을 먹을지 고민되신다고요? 강원도 원주시에 계시다면 ""공창에소주한잔""을 추천합니다! 레드테이블에서 온라인 예약이 가능합니다! 배달 가능한 매장입니다. 주차공간, 다국어 메뉴판이 있는 매장입니다.",운영중
117409,대구집,강원도 원주시 북원로 2483번길 33,강원도 원주시 우산동 92-18,37.3660816,127.939874,033-732-5692,한식,일반음식점,"""대구집삼계탕""은 강원도 원주시에 있습니다. 레드테이블에서 온라인 예약이 가능합니다! 배달 가능한 매장입니다. 다국어 메뉴판이 있는 매장입니다.",운영중
153975,저녁에구이,강원도 원주시 무실로 69,강원도 원주시 원동 259,37.3457784,127.9463814,033-732-5752,식육(숯불구이),일반음식점,"어디 가야 할지 고민이시라고요? 그럼 강원도 원주시 맛집, ""저녁에구이""를 추천합니다! 레드테이블에서 온라인 예약이 가능합니다! 다국어 메뉴판이 있는 매장입니다.",운영중
153982,김밥나라도영점,강원도 원주시 남원로527번길 6-10,강원도 원주시 명륜동 533,37.3338969,127.9427929,033-762-2373,분식,일반음식점,"어디 가야 할지 고민이시라고요? 그럼 강원도 원주시 맛집, ""김밥나라(도영점)""를 추천합니다! 다국어 메뉴판이 있는 매장입니다.",운영중
153984,구들장,강원도 원주시 탑두둑길 1,강원도 원주시 명륜동 109-3,37.341046,127.9531008,033-764-4736,한식,일반음식점,"강원도 원주시에서 어디를 갈지 고민이라면! ""구들장""에 가보시는 건 어떨까요? 다국어 메뉴판이 있는 매장입니다.",운영중
812774,개성집 기업도시점,강원도 원주시 지정면 신지정로 322-1,강원도 원주시 지정면 가곡리 1497-1,37.3824014,127.8731714,033-743-5577,기타,일반음식점,"강원도 원주시에 가신다면 ""개성집(기업도시점)""에 방문해보세요~ 지방자치단체 인증을 받은 농림축산식품부 제공 안심식당입니다. 배달 가능한 매장입니다. 다국어 메뉴판이 있는 매장입니다.",운영중
190227,북촌,강원도 원주시 행구로 485,강원도 원주시 행구동 207-10,37.344565,128.009863,033-746-7800,한식,,"무엇을 먹을지 고민되신다고요? 강원도 원주시에 계시다면 ""북촌""을 추천합니다!",운영중
812533,딘,강원도 원주시 천사로 12 2층 204호,강원도 원주시 단계동 1115-3,37.347763,127.9269077,033-742-2204,호프/통닭,일반음식점,"""딘""은 강원도 원주시에 있습니다. 다국어 메뉴판이 있는 매장입니다.",운영중
812355,북촌육회,강원도 원주시 현충로 304-3 1층,강원도 원주시 태장동 1284-5,37.3802775,127.9489003,033-742-7279,호프/통닭,일반음식점,"어디 가야 할지 고민이시라고요? 그럼 강원도 원주시 맛집, ""북촌육회""를 추천합니다! 배달 가능한 매장입니다. 다국어 메뉴판이 있는 매장입니다.",운영중
812245,빅쭌부대찌개 문막점,강원도 원주시 문막읍 왕건로 187,강원도 원주시 문막읍 동화리 1039-10,37.3348463,127.8335894,033-900-6122,한식,일반음식점,"강원도 원주시에서 식당을 찾으신다면? ""빅쭌부대찌개(문막점)""를 방문해보세요! 레드테이블에서 온라인 예약이 가능합니다! 남녀 화장실이 구분되어 있는 매장입니다. 배달 가능한 매장입니다. 주차공간, 다국어 메뉴판, 그리고 무선 인터넷이 있는 매장입니다.",운영중
811849,The홍,강원도 원주시 천매봉길 26-6 1층,강원도 원주시 단구동 1558-10,37.3226196,127.9437931,033-766-8115,한식,일반음식점,"강원도 원주시에서 맛집을 찾으신다면 ""더홍""을 추천합니다. 레드테이블에서 온라인 예약이 가능합니다! 다국어 메뉴판이 있는 매장입니다.",운영중
189120,36페이지,강원도 원주시 치악로 2200,강원도 원주시 태장동 325-1,37.3724773,127.9690833,033-735-3635,카페,,"강원도 원주시에 가신다면 ""36페이지""에 방문해보세요~",운영중
811253,만랩커피 원주태장점,강원도 원주시 현충로322번길 1,강원도 원주시 태장동 1386-16,37.3819219,127.9476441,033-743-5143,커피숍,휴게음식점,"강원도 원주시에서 가 볼 만한 식당을 찾으신다면? ""만랩커피(원주태장점)""를 추천합니다! 다국어 메뉴판, 무선 인터넷이 있는 매장입니다.",운영중
195939,103바지락 손 칼국수와 49고기냉면,강원도 원주시 동부순환로 300,강원도 원주시 행구동 1740-2,37.3420679,127.9757961,033-735-2722,냉면,,"강원도 원주시에 가신다면 ""103바지락 손 칼국수와 49고기냉면""에 방문해보세요~",운영중
196560,카페다옴,강원도 원주시 일산초교길 37 1층 카페다옴,강원도 원주시 일산동 234-25,37.3477827,127.9433633,,카페,,"어디 가야 할지 고민이시라고요? 그럼 강원도 원주시 맛집, ""카페다옴""을 추천합니다!",운영중
810920,비에뜨반미 원주터미널점,강원도 원주시 북원로 2235-4 타임시티 108호,강원도 원주시 단계동 852,37.3456913,127.9322178,033-733-0311,기타,일반음식점,"강원도 원주시에서 가 볼 만한 식당을 찾으신다면? ""비에뜨반미(원주터미널점)""를 추천합니다! 남녀 화장실이 구분되어 있는 매장입니다. 배달 가능한 매장입니다. 주차공간, 다국어 메뉴판, 그리고 무선 인터넷이 있는 매장입니다.",운영중
197121,만사성,강원도 원주시 모래내길 41,강원도 원주시 단계동 1082-6,37.3526187,127.9335832,033-746-7272,중국식,일반음식점,"강원도 원주시에서 맛집을 찾으신다면 ""만사성""을 추천합니다. 위생 수준이 우수하고 친절한 서비스로 지방자치단체의 선정을 받은 모범음식점입니다. 지방자치단체 인증을 받은 농림축산식품부 제공 안심식당입니다. 레드테이블에서 온라인 예약이 가능합니다! 배달 가능한 매장입니다. 다국어 메뉴판이 있는 매장입니다.",운영중
197122,단관택지청정고을순대,강원도 원주시 토지길 26,강원도 원주시 단구동 1631-13,37.3222765,127.9568321,033-762-6996,한식,일반음식점,"강원도 원주시에서 가 볼 만한 식당을 찾으신다면? ""청정 고을순대""를 추천합니다! 위생 수준이 우수하고 친절한 서비스로 지방자치단체의 선정을 받은 모범음식점입니다. 지방자치단체 인증을 받은 농림축산식품부 제공 안심식당입니다. 레드테이블에서 온라인 예약이 가능합니다! 주차공간, 다국어 메뉴판이 있는 매장입니다.",운영중
197123,김밥천국단계성원점,강원도 원주시 무실로 162,강원도 원주시 단계동 801-11,37.34179,127.9405598,033-745-7880,김밥(도시락),일반음식점,"""김밥천국(단계성원점)""은 강원도 원주시에 있습니다. 레드테이블에서 온라인 예약이 가능합니다! 배달 가능한 매장입니다. 다국어 메뉴판이 있는 매장입니다.",운영중
811098,응급실국물떡볶이 원주기업도시점,강원도 원주시 지정면 신지정로 167 1층 101호,강원도 원주시 지정면 가곡리 1400-5,37.3738782,127.87821,033-744-5119,기타,일반음식점,"어디 가야 할지 고민이시라고요? 그럼 강원도 원주시 맛집, ""응급실국물떡볶이(원주기업도시점)""를 추천합니다! 레드테이블에서 온라인 예약이 가능합니다! 배달 가능한 매장입니다. 다국어 메뉴판, 무선 인터넷이 있는 매장입니다.",운영중
